model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
ev6 gt,34.4834989336024,98.30696192738338,30.281967527891013,80.0,0
ev6 gt,34.4834989336024,98.30670914882502,32.04456887149258,80.0,0
ev6 gt,34.4834989336024,98.30645631784864,28.240403106703617,80.0,0
ev6 gt,34.4834989336024,98.30621379380923,31.5231418664618,80.0,0
ev6 gt,34.4834989336024,98.30596184543138,28.98663154075475,80.0,0
ev6 gt,34.4834989336024,98.3057247529447,30.522418331701456,80.0,0
ev6 gt,34.4834989336024,98.3054736913891,31.21267290170567,80.0,0
ev6 gt,34.4834989336024,98.30522884611068,26.08649414437953,80.0,0
ev6 gt,22.84067200116553,98.30475724881518,35.29005219030848,80.0,0
3 long range performance,80.0,98.30408352797656,34.52340537845469,107.0,4
3 long range performance,80.0,98.30383542178348,29.9156926334781,107.0,4
3 long range performance,80.0,98.30359779497456,26.07075912064491,107.0,4
3 long range performance,80.0,98.3033669266953,30.003727088316182,107.0,4
3 long range performance,80.0,98.303128282745,31.83257870590545,107.0,4
3 long range performance,80.0,98.30288289753102,30.722056772130863,107.0,4
3 long range performance,80.0,98.30263503822736,33.35491133173028,107.0,4
3 long range performance,80.0,98.30239510066988,28.372116456171387,107.0,4
3 long range performance,80.0,98.30214143413932,29.97041804735309,107.0,4
3 long range performance,80.0,98.30190067999408,30.625311738642093,107.0,4
i5 xdrive40 touring (my25),69.33212496984294,98.3014032661966,32.91856379230746,81.2,1
mustang mach-e er awd (my25),58.19378856828395,98.30093496585236,36.756115595309005,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.3006914979365,31.894743751697,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.30045053763124,31.738428584761948,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.30020881013336,27.972143939828378,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29996639224991,29.45061824417063,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29973094173243,32.635122111996736,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29949351731688,27.311004398292265,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29926047090768,27.31917397813196,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29901898602414,27.975567798340844,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29877734953078,32.31151417698783,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29852492308054,28.165270940677,88.0,2
mustang mach-e er awd (my25),58.19378856828395,98.29829463357558,26.5376358309112,88.0,2
emeya r,46.84548749415518,98.29779593707356,34.44593320507451,98.9,3
ev6 gt,35.75087430225599,98.29732007478871,33.34296961458331,80.0,0
ev6 gt,35.75087430225599,98.2970694624152,29.37236643576505,80.0,0
ev6 gt,35.75087430225599,98.2968225189642,26.75974513011668,80.0,0
ev6 gt,35.75087430225599,98.29657192930078,29.53561802418548,80.0,0
ev6 gt,35.75087430225599,98.29634030709587,31.252876149901468,80.0,0
ev6 gt,35.75087430225599,98.29609672132683,33.08489236442556,80.0,0
ev6 gt,35.75087430225599,98.29584969218529,30.86709079561932,80.0,0
ev6 gt,35.75087430225599,98.29560799693608,29.595168060728945,80.0,0
ev6 gt,35.75087430225599,98.29535834593148,29.22642261915227,80.0,0
ev6 gt,35.75087430225599,98.2951221751233,28.289626826955065,80.0,0
ev6 gt,25.396597381568917,98.2946337796673,35.580112513816765,80.0,0
3 long range performance,80.0,98.29394685673876,33.79955712040452,107.0,4
3 long range performance,80.0,98.2937043227628,27.769960237554564,107.0,4
3 long range performance,80.0,98.29346163457014,26.38097606077223,107.0,4
3 long range performance,80.0,98.29322610072524,29.96569374873244,107.0,4
3 long range performance,80.0,98.29298979424954,26.93389693559738,107.0,4
3 long range performance,80.0,98.29274574219792,31.96560847322264,107.0,4
3 long range performance,80.0,98.2925120185572,34.777190792126035,107.0,4
3 long range performance,80.0,98.29227828247144,29.334749958632383,107.0,4
3 long range performance,80.0,98.29204491491078,32.73750701252108,107.0,4
3 long range performance,80.0,98.2918105467674,33.62436518743077,107.0,4
3 long range performance,80.0,98.29157861526332,30.425703999395573,107.0,4
3 long range performance,80.0,98.2913278932521,33.72853852977276,107.0,4
i5 xdrive40 touring (my25),68.77518160863762,98.29083595690214,34.38020783511299,81.2,1
mustang mach-e er awd (my25),57.24307988345765,98.29035555270524,33.93114902311064,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.29010736870136,30.353068661205807,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.28987105746774,30.653541148429262,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.28963497708185,30.03626434029037,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.28938211153478,27.73346574440833,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.28914438328472,29.861539434119862,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.2889043483728,30.35011671346093,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.2886622077172,27.324367941939418,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.28841198057242,34.48521451554189,88.0,2
mustang mach-e er awd (my25),57.24307988345765,98.28817861321144,33.5502261324633,88.0,2
emeya r,47.56725420540509,98.2877165809692,33.851617805230966,98.9,3
ev6 gt,36.21444139306188,98.28722913501775,35.57165789921586,80.0,0
ev6 gt,36.21444139306188,98.28699155484712,29.937597319804155,80.0,0
ev6 gt,36.21444139306188,98.286757703899,29.33909381251863,80.0,0
ev6 gt,36.21444139306188,98.28650923812432,29.31362737955589,80.0,0
ev6 gt,36.21444139306188,98.28626250412432,37.58440038206285,80.0,0
ev6 gt,36.21444139306188,98.28602316094168,29.42150180621624,80.0,0
ev6 gt,36.21444139306188,98.28577111278214,28.49806354909322,80.0,0
ev6 gt,36.21444139306188,98.28554016378672,28.07321513393187,80.0,0
ev6 gt,36.21444139306188,98.28529331344124,30.706677113257182,80.0,0
ev6 gt,36.21444139306188,98.28505829788202,26.76508518073105,80.0,0
ev6 gt,36.21444139306188,98.2848207860646,33.9023573590255,80.0,0
ev6 gt,36.21444139306188,98.28458289119624,32.11335803242996,80.0,0
ev6 gt,25.00059898780685,98.2841046314281,35.867498223922226,80.0,0
3 long range performance,80.0,98.28340866580858,34.03894141528558,107.0,4
3 long range performance,80.0,98.28317349124728,28.01494323463964,107.0,4
3 long range performance,80.0,98.28293135749544,32.631253213960896,107.0,4
3 long range performance,80.0,98.2826929746346,29.58276890685115,107.0,4
3 long range performance,80.0,98.28245089747088,30.128231728955665,107.0,4
3 long range performance,80.0,98.28220133800023,28.275918380686942,107.0,4
3 long range performance,80.0,98.28195013759492,29.11022981874495,107.0,4
3 long range performance,80.0,98.281704194494,30.23237790503391,107.0,4
3 long range performance,80.0,98.28147184773498,26.585718545233767,107.0,4
3 long range performance,80.0,98.28123411248586,32.222659248217724,107.0,4
i5 xdrive40 touring (my25),68.51717920650289,98.2807482704668,32.31239373638185,81.2,1
mustang mach-e er awd (my25),58.22170934582143,98.28027396539213,37.7908284823451,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.28003821915556,30.855314557035,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.2797948532188,29.40355500429873,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27954656181456,32.92760815606577,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27929786707682,28.76575587451173,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27906071180888,29.754187154497306,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.2788247008796,27.2023675197316,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27859001127123,31.18087879824728,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27835897133056,29.155295348041,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27811681161556,27.536523787040707,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.2778866457349,30.15789753664824,88.0,2
mustang mach-e er awd (my25),58.22170934582143,98.27763489475826,32.454995461549245,88.0,2
emeya r,46.91294225265381,98.27713616634124,34.04618024435993,98.9,3
ev6 gt,35.308606191578896,98.27666775914804,34.62363587081287,80.0,0
ev6 gt,35.308606191578896,98.27641861463836,29.54486331310801,80.0,0
ev6 gt,35.308606191578896,98.27617861578584,33.84541078177898,80.0,0
ev6 gt,35.308606191578896,98.27592596607356,31.37477808021515,80.0,0
ev6 gt,35.308606191578896,98.27568880203654,29.63032409521937,80.0,0
ev6 gt,35.308606191578896,98.27544714441234,28.765183993626387,80.0,0
ev6 gt,35.308606191578896,98.27519644959564,32.22569974635373,80.0,0
ev6 gt,35.308606191578896,98.27496364337028,28.703662229184808,80.0,0
ev6 gt,35.308606191578896,98.27470984282796,28.318156063234667,80.0,0
ev6 gt,35.308606191578896,98.27445863554732,31.22335071914032,80.0,0
ev6 gt,24.71372066369087,98.27398000079184,35.665574151169324,80.0,0
3 long range performance,80.0,98.27329942708649,34.157165524711274,107.0,4
3 long range performance,80.0,98.2730509436134,26.570128444974262,107.0,4
3 long range performance,80.0,98.27281602962412,26.95454402111152,107.0,4
3 long range performance,80.0,98.27257298961118,30.65956413207611,107.0,4
3 long range performance,80.0,98.27233559138666,31.22522357012708,107.0,4
3 long range performance,80.0,98.27210264494488,28.79874074108272,107.0,4
3 long range performance,80.0,98.27186492176207,27.587806208023903,107.0,4
3 long range performance,80.0,98.27162166353394,31.659989313389676,107.0,4
3 long range performance,80.0,98.27138021483624,32.76546059246708,107.0,4
3 long range performance,80.0,98.27112716571018,27.617635194273465,107.0,4
3 long range performance,80.0,98.2708938644411,29.471413606860704,107.0,4
3 long range performance,80.0,98.27066396993096,30.97249255920818,107.0,4
3 long range performance,80.0,98.27042683077572,30.0944515220988,107.0,4
3 long range performance,80.0,98.27018029661598,29.99054080913153,107.0,4
3 long range performance,80.0,98.26993475919872,32.44246419106452,107.0,4
3 long range performance,80.0,98.26969527599158,31.25564783468484,107.0,4
i5 xdrive40 touring (my25),69.41994687545524,98.2692049033875,35.92019963708474,81.2,1
mustang mach-e er awd (my25),59.57871363234432,98.26872985555444,32.99560532247096,88.0,2
mustang mach-e er awd (my25),59.57871363234432,98.26848889953368,31.60108238424779,88.0,2
mustang mach-e er awd (my25),59.57871363234432,98.26824567479784,32.18398295452137,88.0,2
mustang mach-e er awd (my25),59.57871363234432,98.26799940759776,29.255473962400288,88.0,2
emeya r,48.52511713121744,98.26752399098028,33.54463390326634,98.9,3
ev6 gt,37.143716608421855,98.26702321054142,36.1670346587089,80.0,0
ev6 gt,25.840028346861565,98.26654163798402,38.429241886355854,80.0,0
ev6 gt,25.840028346861565,98.2662950276884,32.12654909474445,80.0,0
ev6 gt,25.840028346861565,98.26606379304818,27.22767335281583,80.0,0
ev6 gt,25.840028346861565,98.26582479217304,26.757133076060388,80.0,0
ev6 gt,25.840028346861565,98.26559018247674,30.344660713274298,80.0,0
ev6 gt,25.840028346861565,98.2653372763958,29.366553036811556,80.0,0
ev6 gt,25.840028346861565,98.26508548010128,29.53948999538868,80.0,0
ev6 gt,25.840028346861565,98.2648407096777,28.180877992237065,80.0,0
ev6 gt,25.840028346861565,98.26460701595616,32.79469819379868,80.0,0
ev6 gt,25.840028346861565,98.26436582030894,28.96277403176272,80.0,0
ev6 gt,25.840028346861565,98.26413336876224,25.66130626122852,80.0,0
ev6 gt,25.840028346861565,98.26389006658913,29.6727960265563,80.0,0
ev6 gt,25.840028346861565,98.26364395991295,28.093152653736244,80.0,0
ev6 gt,25.840028346861565,98.26340499965976,30.63601374253095,80.0,0
ev6 gt,25.840028346861565,98.26316672433612,29.75460879745295,80.0,0
ev6 gt,25.840028346861565,98.2629264038127,29.10006171520476,80.0,0
ev6 gt,25.840028346861565,98.2626943098327,30.301169961476973,80.0,0
3 long range performance,80.0,98.26199791003468,38.54196767820495,107.0,4
i5 xdrive40 touring (my25),70.24929310752628,98.26150386250502,36.52410835320165,81.2,1
i5 xdrive40 touring (my25),70.24929310752628,98.26127274778533,27.929091165065667,81.2,1
i5 xdrive40 touring (my25),70.24929310752628,98.26102203700697,30.182694013751185,81.2,1
i5 xdrive40 touring (my25),70.24929310752628,98.26077607863272,29.32217766513808,81.2,1
mustang mach-e er awd (my25),59.99224141828768,98.26027731873307,33.18916702679633,88.0,2
emeya r,49.61751133339214,98.25977877881132,32.96790689946479,98.9,3
emeya r,38.96512708927579,98.2592919860416,36.6520803809201,98.9,3
emeya r,38.96512708927579,98.25905371270032,30.77159242369074,98.9,3
emeya r,38.96512708927579,98.25880899289136,32.253323111750824,98.9,3
emeya r,38.96512708927579,98.25856879436786,31.37820091789024,98.9,3
emeya r,38.96512708927579,98.25833394694683,30.69423524878836,98.9,3
emeya r,38.96512708927579,98.2580915440949,30.044002167496178,98.9,3
emeya r,38.96512708927579,98.2578483935652,31.60889745247255,98.9,3
emeya r,38.96512708927579,98.25759807660334,29.50134661691453,98.9,3
emeya r,38.96512708927579,98.25736029319518,29.358849022417697,98.9,3
emeya r,38.96512708927579,98.25712627914352,27.982513396058977,98.9,3
emeya r,38.96512708927579,98.25689602837755,28.85664430290955,98.9,3
emeya r,38.96512708927579,98.2566483930511,30.27571413633457,98.9,3
emeya r,38.96512708927579,98.25641296735029,29.327740001859446,98.9,3
ev6 gt,28.17087844275466,98.25590572440848,36.30815620762054,80.0,0
3 long range performance,80.0,98.25520215774483,34.467750938092706,107.0,4
3 long range performance,80.0,98.25494816990629,31.35640597306913,107.0,4
3 long range performance,80.0,98.254716260088,27.87919139488213,107.0,4
3 long range performance,80.0,98.25448025386544,30.34477372216213,107.0,4
3 long range performance,80.0,98.25424892751938,27.548613219232777,107.0,4
3 long range performance,80.0,98.25400424246467,33.932891702280585,107.0,4
3 long range performance,80.0,98.25376421607356,30.36471829256793,107.0,4
3 long range performance,80.0,98.25353024542817,27.497232565091917,107.0,4
3 long range performance,80.0,98.2532989636181,32.01595947033822,107.0,4
3 long range performance,80.0,98.253050256488,28.25552795106383,107.0,4
i5 xdrive40 touring (my25),68.24746121609694,98.25258293546398,40.05504096749648,81.2,1
mustang mach-e er awd (my25),56.60263335310857,98.25208483477256,33.9137661240077,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.25184810105296,31.79755358457443,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.2516149793218,30.71342292815877,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.2513758375972,32.11718654000496,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.2511261877545,30.505560392864144,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.25087527635247,30.50589814830555,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.2506434544697,30.490661872639983,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.25039965098448,31.182158126294382,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.25015914938363,32.18491014300712,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.24992582337764,27.066513862590448,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.24969254001206,32.858827758428056,88.0,2
mustang mach-e er awd (my25),56.60263335310857,98.24944036698224,31.14358327086209,88.0,2
emeya r,44.98175709707128,98.24894604741417,35.615917951427335,98.9,3
ev6 gt,34.45389455301513,98.24845313545336,36.83093896065412,80.0,0
ev6 gt,34.45389455301513,98.24820506297353,27.83229293651429,80.0,0
ev6 gt,34.45389455301513,98.2479662400972,34.515581147103035,80.0,0
ev6 gt,34.45389455301513,98.24773142736274,28.40350238187685,80.0,0
ev6 gt,34.45389455301513,98.24748461985088,27.53748434503672,80.0,0
ev6 gt,34.45389455301513,98.24723123004937,30.034508446621725,80.0,0
ev6 gt,34.45389455301513,98.24697727548812,29.305648603403824,80.0,0
ev6 gt,34.45389455301513,98.2467340155826,32.576284446033235,80.0,0
ev6 gt,34.45389455301513,98.246487094706,28.15534219179706,80.0,0
ev6 gt,34.45389455301513,98.24625377614966,29.876519436742363,80.0,0
ev6 gt,24.308158045693,98.24579124760794,34.56957931651121,80.0,0
3 long range performance,80.0,98.2450976082902,31.85889408815776,107.0,4
3 long range performance,80.0,98.24485268962712,33.915136098366986,107.0,4
3 long range performance,80.0,98.24461448337269,31.47184489604883,107.0,4
3 long range performance,80.0,98.244382819525,29.337570707707613,107.0,4
3 long range performance,80.0,98.24414259249748,31.228008890951266,107.0,4
3 long range performance,80.0,98.24390425612644,29.793373912067587,107.0,4
3 long range performance,80.0,98.24365306980756,28.489274142375702,107.0,4
3 long range performance,80.0,98.24340761206624,32.74962104164097,107.0,4
3 long range performance,80.0,98.24316858659158,31.16747299505609,107.0,4
3 long range performance,80.0,98.24292908491788,30.48929892230448,107.0,4
3 long range performance,80.0,98.2426988967144,27.346138495995323,107.0,4
3 long range performance,80.0,98.24245690621288,30.10282724418368,107.0,4
i5 xdrive40 touring (my25),69.00000749980799,98.24197195620329,36.09373342938267,81.2,1
mustang mach-e er awd (my25),58.7173319418292,98.24148067860516,38.25864374652015,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.24122860901409,33.647915126499015,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.2409846766405,29.804324653672168,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.24074048624908,30.46658659265964,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.24050645420851,26.63332903069833,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.24025267156016,28.6414676986253,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.2400085011373,31.145933800694173,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.23976898068652,31.48012948468655,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.23952176072244,27.707017006785577,88.0,2
mustang mach-e er awd (my25),58.7173319418292,98.23928346456584,30.29113702805568,88.0,2
emeya r,47.445789606414095,98.2388107139168,37.05043830861635,98.9,3
ev6 gt,36.28526966882824,98.23833574586465,35.14343087313418,80.0,0
ev6 gt,36.28526966882824,98.23810289815788,28.1852982016915,80.0,0
ev6 gt,36.28526966882824,98.23787108490524,28.14516696727048,80.0,0
ev6 gt,36.28526966882824,98.23763947436424,29.43321107957252,80.0,0
ev6 gt,36.28526966882824,98.23740559221422,28.22470764880989,80.0,0
ev6 gt,36.28526966882824,98.23717459837638,28.95565028682612,80.0,0
ev6 gt,36.28526966882824,98.23693475191762,29.317019683800773,80.0,0
ev6 gt,36.28526966882824,98.23670063006568,31.543470155856724,80.0,0
ev6 gt,36.28526966882824,98.23644977721167,30.90037726291329,80.0,0
ev6 gt,36.28526966882824,98.23620163288793,27.11157802223092,80.0,0
ev6 gt,36.28526966882824,98.23596794937713,31.855506618566963,80.0,0
ev6 gt,36.28526966882824,98.23572206797051,26.54150814072164,80.0,0
ev6 gt,24.58696828808366,98.23522281851145,34.786683292783295,80.0,0
3 long range performance,80.0,98.23453554558702,31.74559506989169,107.0,4
3 long range performance,80.0,98.23429436853353,28.99128944053267,107.0,4
3 long range performance,80.0,98.23405963203948,28.57091480147864,107.0,4
3 long range performance,80.0,98.23382594054743,26.117650040282456,107.0,4
3 long range performance,80.0,98.2335815301774,31.38591360813467,107.0,4
3 long range performance,80.0,98.23334429459128,28.188861132337458,107.0,4
3 long range performance,80.0,98.2330982589077,26.840449346089333,107.0,4
3 long range performance,80.0,98.23285720707716,30.604801386118258,107.0,4
3 long range performance,80.0,98.23260609775858,30.203772226820075,107.0,4
3 long range performance,80.0,98.23236700356472,29.730669278563628,107.0,4
i5 xdrive40 touring (my25),69.71327284868656,98.23188644706003,39.20080690552118,81.2,1
mustang mach-e er awd (my25),57.93468684451904,98.2314256785612,33.50387477511282,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.23117789640445,27.401836836082584,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.2309391592968,30.819314739747806,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.23070042663372,27.33906572017859,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.23046256145012,29.477682846017217,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.23021653682676,30.87154843687423,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.22997686908424,30.16514485955502,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.22972395941382,27.904836270068117,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.22949202042378,29.90625280497021,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.2292442340587,28.163022405369645,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.22900296157805,30.231061852483208,88.0,2
mustang mach-e er awd (my25),57.93468684451904,98.22875689621628,30.40212681124978,88.0,2
emeya r,46.76897459614119,98.22829450269217,37.804649508053785,98.9,3
ev6 gt,36.65365699854648,98.22778693446998,31.70420277814919,80.0,0
ev6 gt,36.65365699854648,98.22753311134336,32.00124549063193,80.0,0
ev6 gt,36.65365699854648,98.22728134744273,30.456125997577203,80.0,0
ev6 gt,36.65365699854648,98.227030951474,29.15962271180527,80.0,0
ev6 gt,36.65365699854648,98.22680079222236,27.24200391318051,80.0,0
ev6 gt,36.65365699854648,98.22655814864795,24.75470865837779,80.0,0
ev6 gt,36.65365699854648,98.22631085030676,32.09415351780649,80.0,0
ev6 gt,36.65365699854648,98.22607229041245,27.833120175168844,80.0,0
ev6 gt,36.65365699854648,98.22584070046,28.30258741523655,80.0,0
ev6 gt,36.65365699854648,98.22560350916687,29.025056877311197,80.0,0
ev6 gt,25.154809712387124,98.22514011674204,34.72522820312848,80.0,0
3 long range performance,80.0,98.22444046352514,33.11632404408719,107.0,4
3 long range performance,80.0,98.224197220597,25.16632934677516,107.0,4
3 long range performance,80.0,98.22396738491992,26.10706205481584,107.0,4
3 long range performance,80.0,98.22372308191537,32.14810279365912,107.0,4
3 long range performance,80.0,98.22347534085948,28.175477938173117,107.0,4
3 long range performance,80.0,98.2232273521365,30.63593359254447,107.0,4
3 long range performance,80.0,98.22297750599516,28.969937990783716,107.0,4
3 long range performance,80.0,98.22274324237044,32.03194056122669,107.0,4
3 long range performance,80.0,98.22249341029128,30.35684737084492,107.0,4
3 long range performance,80.0,98.22225303025036,31.290137413564143,107.0,4
3 long range performance,80.0,98.22202085772813,31.815816633209465,107.0,4
3 long range performance,80.0,98.22178355442536,28.607970324389257,107.0,4
3 long range performance,80.0,98.22153042524084,32.22310437958493,107.0,4
3 long range performance,80.0,98.22127947858507,31.62827837531124,107.0,4
3 long range performance,80.0,98.22104633502724,27.218859833539707,107.0,4
3 long range performance,80.0,98.22080165796947,30.80060260277513,107.0,4
i5 xdrive40 touring (my25),68.91813232373188,98.22033608768108,37.788730383576485,81.2,1
mustang mach-e er awd (my25),58.99894827553156,98.21983902388622,34.74536534894212,88.0,2
mustang mach-e er awd (my25),58.99894827553156,98.21959555186218,28.273327802626564,88.0,2
mustang mach-e er awd (my25),58.99894827553156,98.2193507011507,32.54525247949134,88.0,2
mustang mach-e er awd (my25),58.99894827553156,98.2191090402127,32.43813333082267,88.0,2
emeya r,47.41240253843645,98.21860470716678,36.44885373212514,98.9,3
ev6 gt,36.47326772744833,98.21810610044584,37.01338195291364,80.0,0
ev6 gt,26.30589522348742,98.21763264347486,36.7925621115348,80.0,0
ev6 gt,26.30589522348742,98.2173900181135,29.540627836990023,80.0,0
ev6 gt,26.30589522348742,98.21715760105312,34.10769853673276,80.0,0
ev6 gt,26.30589522348742,98.21690605087528,29.78566913052887,80.0,0
ev6 gt,26.30589522348742,98.21667389176712,28.39430203474956,80.0,0
ev6 gt,26.30589522348742,98.21643735795963,29.003789550801283,80.0,0
ev6 gt,26.30589522348742,98.21619531418794,32.18013309582139,80.0,0
ev6 gt,26.30589522348742,98.21596417777522,33.174930697552696,80.0,0
ev6 gt,26.30589522348742,98.21571537537226,33.582278744506205,80.0,0
ev6 gt,26.30589522348742,98.21547265128449,30.157738277468283,80.0,0
ev6 gt,26.30589522348742,98.21523091881524,28.340561294094044,80.0,0
ev6 gt,26.30589522348742,98.21497894166237,31.07842327768875,80.0,0
ev6 gt,26.30589522348742,98.21473222011012,29.75618702026371,80.0,0
ev6 gt,26.30589522348742,98.21450124459824,33.71354911887111,80.0,0
ev6 gt,26.30589522348742,98.21425120558642,29.608429987188916,80.0,0
ev6 gt,26.30589522348742,98.21400608014898,33.021666892056984,80.0,0
ev6 gt,26.30589522348742,98.21376192523034,28.99351433383177,80.0,0
3 long range performance,80.0,98.2130620850814,36.10045949085684,107.0,4
i5 xdrive40 touring (my25),68.62380093249764,98.21256591194664,34.22600567365992,81.2,1
i5 xdrive40 touring (my25),68.62380093249764,98.21233057769314,30.32337960166831,81.2,1
i5 xdrive40 touring (my25),68.62380093249764,98.21208653746754,32.51326011776506,81.2,1
i5 xdrive40 touring (my25),68.62380093249764,98.21185070135829,26.33346955935053,81.2,1
mustang mach-e er awd (my25),58.94509415908223,98.21134675401674,36.64246864589309,88.0,2
emeya r,47.59033898007278,98.21087478255366,31.644666383059963,98.9,3
ev6 gt,36.475222121690464,98.21038095732398,31.595105121808142,80.0,0
ev6 gt,36.475222121690464,98.21013846337986,28.705713005633964,80.0,0
ev6 gt,36.475222121690464,98.20990651831409,29.7007792848158,80.0,0
ev6 gt,36.475222121690464,98.2096725073274,27.9247995681365,80.0,0
ev6 gt,36.475222121690464,98.20943173280524,31.35093881573725,80.0,0
ev6 gt,36.475222121690464,98.2091888452179,28.626005806487832,80.0,0
ev6 gt,36.475222121690464,98.20894062517291,27.21602218797504,80.0,0
ev6 gt,36.475222121690464,98.20869553726769,28.88643235817846,80.0,0
ev6 gt,36.475222121690464,98.20845375825594,28.277242611824835,80.0,0
ev6 gt,36.475222121690464,98.20821082113166,28.76434716637892,80.0,0
ev6 gt,36.475222121690464,98.20798011327015,27.758525367526342,80.0,0
ev6 gt,36.475222121690464,98.20774078293252,31.16856691642579,80.0,0
ev6 gt,36.475222121690464,98.2074883116942,30.94537199205425,80.0,0
ev6 gt,26.813448484536387,98.20701768108628,34.85915062258631,80.0,0
3 long range performance,80.0,98.20635144190962,33.54291677565915,107.0,4
3 long range performance,80.0,98.20610585398016,29.38567450217254,107.0,4
3 long range performance,80.0,98.20585355182848,31.99076869640776,107.0,4
3 long range performance,80.0,98.20562027628912,28.62668250593796,107.0,4
3 long range performance,80.0,98.20537315028676,31.08766267012831,107.0,4
3 long range performance,80.0,98.20512439337811,29.827006507837595,107.0,4
3 long range performance,80.0,98.2048909691663,28.78839834161668,107.0,4
3 long range performance,80.0,98.2046556791248,28.23032689511041,107.0,4
3 long range performance,80.0,98.2044236582378,25.96960574366632,107.0,4
3 long range performance,80.0,98.20417247006073,31.395507328361973,107.0,4
i5 xdrive40 touring (my25),69.04700702963305,98.20368639361156,38.5943378827518,81.2,1
mustang mach-e er awd (my25),57.92484190534549,98.20318322059082,34.10048190240774,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.20293661245404,27.37057610607955,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.20269791839374,27.91516826577313,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.2024522952915,34.252853554386334,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.2022147016972,30.624874281005503,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.20197863085544,33.072465953499005,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.20173987165153,34.59804770482447,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.201496660412,29.05098009248151,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.20125934881077,28.284831426193342,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.2010071123118,30.451247142393797,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.20077248090136,32.339380160243444,88.0,2
mustang mach-e er awd (my25),57.92484190534549,98.2005308328896,27.965218623118098,88.0,2
emeya r,46.29938149471083,98.20007000271562,34.82540903111861,98.9,3
ev6 gt,36.52192757398216,98.19957494304732,34.40069225950247,80.0,0
