model,soc,soh,battery_temp,battery_capacity_kwh,model_cluster
3 long range performance,80.0,99.60248537,30.17841745,107.0,4
3 long range performance,80.0,99.60225017,31.76187324,107.0,4
3 long range performance,80.0,99.6020007,28.09054927,107.0,4
i5 xdrive40 touring (my25),69.38700866,99.60150841,30.81184481,81.2,1
mustang mach-e er awd (my25),58.82958165,99.60102053,32.2098367,88.0,2
mustang mach-e er awd (my25),58.82958165,99.60076861,31.37688816,88.0,2
mustang mach-e er awd (my25),58.82958165,99.60052391,30.5232017,88.0,2
mustang mach-e er awd (my25),58.82958165,99.60028585,28.97433303,88.0,2
mustang mach-e er awd (my25),58.82958165,99.6000546,28.46020634,88.0,2
mustang mach-e er awd (my25),58.82958165,99.59980522,31.82036312,88.0,2
mustang mach-e er awd (my25),58.82958165,99.599565,32.69988907,88.0,2
mustang mach-e er awd (my25),58.82958165,99.59932738,32.31351249,88.0,2
mustang mach-e er awd (my25),58.82958165,99.59907967,29.63371717,88.0,2
mustang mach-e er awd (my25),58.82958165,99.59882989,29.6325243,88.0,2
mustang mach-e er awd (my25),58.82958165,99.59857701,26.35529565,88.0,2
mustang mach-e er awd (my25),58.82958165,99.59832934,29.79576932,88.0,2
emeya r,48.36207553,99.5978224,31.0269208,98.9,3
ev6 gt,38.04346207,99.5973271,29.83949497,80.0,0
ev6 gt,38.04346207,99.59709487,28.43177316,80.0,0
ev6 gt,38.04346207,99.59686458,30.49221036,80.0,0
ev6 gt,38.04346207,99.59661932,29.35696398,80.0,0
ev6 gt,38.04346207,99.59636632,27.96139468,80.0,0
ev6 gt,38.04346207,99.59611483,35.60940288,80.0,0
ev6 gt,38.04346207,99.59588386,28.6908347,80.0,0
ev6 gt,38.04346207,99.59563426,28.59491537,80.0,0
ev6 gt,38.04346207,99.59538208,31.82840991,80.0,0
ev6 gt,38.04346207,99.59513393,30.21092105,80.0,0
ev6 gt,27.00171771,99.59466656,27.22991185,80.0,0
3 long range performance,80.0,99.5939785,29.57534021,107.0,4
3 long range performance,80.0,99.59372971,27.91145924,107.0,4
3 long range performance,80.0,99.5934808,29.70461885,107.0,4
3 long range performance,80.0,99.59323067,28.52605458,107.0,4
3 long range performance,80.0,99.59298256,27.24297423,107.0,4
3 long range performance,80.0,99.59273414,27.4096788,107.0,4
3 long range performance,80.0,99.59249463,34.23293125,107.0,4
3 long range performance,80.0,99.5922429,32.75841291,107.0,4
3 long range performance,80.0,99.5920019,29.41563815,107.0,4
3 long range performance,80.0,99.59174929,32.40115588,107.0,4
3 long range performance,80.0,99.59149888,27.9779897,107.0,4
3 long range performance,80.0,99.59126177,28.42373821,107.0,4
3 long range performance,80.0,99.59102,27.39632226,107.0,4
3 long range performance,80.0,99.59077428,28.0301655,107.0,4
3 long range performance,80.0,99.59054024,33.68570689,107.0,4
3 long range performance,80.0,99.5902979,26.74301254,107.0,4
i5 xdrive40 touring (my25),68.69424008,99.58982561,31.49497854,81.2,1
mustang mach-e er awd (my25),57.87086041,99.58932297,30.72998325,88.0,2
mustang mach-e er awd (my25),57.87086041,99.58908566,30.94972734,88.0,2
mustang mach-e er awd (my25),57.87086041,99.58885033,26.37820996,88.0,2
mustang mach-e er awd (my25),57.87086041,99.58860453,31.36202357,88.0,2
emeya r,48.04517437,99.58812339,30.1035013,98.9,3
ev6 gt,37.69493759,99.58763572,30.93074696,80.0,0
ev6 gt,26.24380997,99.58714053,28.81351753,80.0,0
ev6 gt,26.24380997,99.5869077,30.98545256,80.0,0
ev6 gt,26.24380997,99.58665518,29.05987987,80.0,0
ev6 gt,26.24380997,99.58640434,31.9341977,80.0,0
ev6 gt,26.24380997,99.586173,29.06756325,80.0,0
ev6 gt,26.24380997,99.58592212,31.72861295,80.0,0
ev6 gt,26.24380997,99.58568644,30.82220622,80.0,0
ev6 gt,26.24380997,99.58545252,28.83701655,80.0,0
ev6 gt,26.24380997,99.58520351,27.39829956,80.0,0
ev6 gt,26.24380997,99.58495145,28.63501518,80.0,0
ev6 gt,26.24380997,99.58469754,29.29839016,80.0,0
ev6 gt,26.24380997,99.58446286,30.79112475,80.0,0
ev6 gt,26.24380997,99.58421962,30.71057617,80.0,0
ev6 gt,26.24380997,99.58396713,32.96355111,80.0,0
ev6 gt,26.24380997,99.58372117,29.16186973,80.0,0
ev6 gt,26.24380997,99.58348257,29.41103234,80.0,0
ev6 gt,26.24380997,99.58323414,30.13255594,80.0,0
3 long range performance,80.0,99.5825642,28.62591221,107.0,4
i5 xdrive40 touring (my25),69.04098141,99.5821027,29.419505,81.2,1
i5 xdrive40 touring (my25),69.04098141,99.58185427,29.6462568,81.2,1
i5 xdrive40 touring (my25),69.04098141,99.58162355,26.14602941,81.2,1
i5 xdrive40 touring (my25),69.04098141,99.58137996,32.13747648,81.2,1
mustang mach-e er awd (my25),57.9143264,99.5808851,32.35895613,88.0,2
emeya r,47.50746477,99.58039545,28.08914811,98.9,3
ev6 gt,36.2863016,99.57992162,34.4362354,80.0,0
ev6 gt,36.2863016,99.57966811,28.76880319,80.0,0
ev6 gt,36.2863016,99.57941778,31.84833564,80.0,0
ev6 gt,36.2863016,99.57916718,32.76464547,80.0,0
ev6 gt,36.2863016,99.5789199,28.76990627,80.0,0
ev6 gt,36.2863016,99.5786717,29.67219539,80.0,0
ev6 gt,36.2863016,99.57842441,31.94148165,80.0,0
ev6 gt,36.2863016,99.57817941,30.72847972,80.0,0
ev6 gt,36.2863016,99.57793327,29.06141114,80.0,0
ev6 gt,36.2863016,99.57768158,29.16879867,80.0,0
ev6 gt,36.2863016,99.57743082,29.1874455,80.0,0
ev6 gt,36.2863016,99.57718483,30.15143096,80.0,0
ev6 gt,36.2863016,99.57693273,30.06379079,80.0,0
ev6 gt,25.0155786,99.57642984,32.33336333,80.0,0
3 long range performance,80.0,99.57574228,30.73858224,107.0,4
3 long range performance,80.0,99.57550862,27.87673046,107.0,4
3 long range performance,80.0,99.57527698,31.96647122,107.0,4
3 long range performance,80.0,99.57502836,29.19684832,107.0,4
3 long range performance,80.0,99.57478918,28.2474658,107.0,4
3 long range performance,80.0,99.57453548,28.14730057,107.0,4
3 long range performance,80.0,99.57429604,27.43790613,107.0,4
3 long range performance,80.0,99.57406414,29.85330271,107.0,4
3 long range performance,80.0,99.5738319,27.98494364,107.0,4
3 long range performance,80.0,99.57357917,30.40822117,107.0,4
i5 xdrive40 touring (my25),69.78736368,99.57310119,30.96548834,81.2,1
mustang mach-e er awd (my25),59.44080036,99.57262287,32.19346047,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57238139,29.02751207,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57214951,30.90108205,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57191185,31.18780269,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57167274,28.86182915,88.0,2
mustang mach-e er awd (my25),59.44080036,99.5714423,28.54142311,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57120267,33.79698984,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57096362,30.93324914,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57071791,25.93451425,88.0,2
mustang mach-e er awd (my25),59.44080036,99.5704745,34.05069957,88.0,2
mustang mach-e er awd (my25),59.44080036,99.57022981,30.87595064,88.0,2
mustang mach-e er awd (my25),59.44080036,99.56999186,32.91419122,88.0,2
emeya r,47.98184405,99.56949485,28.84596045,98.9,3
ev6 gt,37.11554152,99.56899917,31.10198741,80.0,0
ev6 gt,37.11554152,99.56876053,28.07208958,80.0,0
ev6 gt,37.11554152,99.56851202,34.442721,80.0,0
ev6 gt,37.11554152,99.56826943,29.9790954,80.0,0
ev6 gt,37.11554152,99.5680309,28.90096261,80.0,0
ev6 gt,37.11554152,99.5677859,29.42153446,80.0,0
ev6 gt,37.11554152,99.56754057,25.51862846,80.0,0
ev6 gt,37.11554152,99.56730521,30.00650716,80.0,0
ev6 gt,37.11554152,99.56706531,33.51210696,80.0,0
ev6 gt,37.11554152,99.56683392,30.29896176,80.0,0
ev6 gt,25.97436215,99.5663525,34.60613499,80.0,0
3 long range performance,80.0,99.56564702,28.90924712,107.0,4
3 long range performance,80.0,99.56540118,27.47453398,107.0,4
3 long range performance,80.0,99.56515885,29.02548055,107.0,4
3 long range performance,80.0,99.56491092,26.24353654,107.0,4
3 long range performance,80.0,99.56465729,31.53863485,107.0,4
3 long range performance,80.0,99.56440989,30.84437382,107.0,4
3 long range performance,80.0,99.56417568,28.50798046,107.0,4
3 long range performance,80.0,99.56392405,33.29806602,107.0,4
3 long range performance,80.0,99.56368498,30.55755058,107.0,4
3 long range performance,80.0,99.56344446,27.77202223,107.0,4
3 long range performance,80.0,99.56320415,31.8177391,107.0,4
3 long range performance,80.0,99.56297262,31.41042739,107.0,4
i5 xdrive40 touring (my25),70.25386936,99.56249301,31.00947292,81.2,1
mustang mach-e er awd (my25),58.98554939,99.56201808,30.28537897,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56176792,30.4141941,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56153297,30.3422337,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56129198,27.14496127,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56105629,32.60513838,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56081622,33.51596807,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56056439,28.56212384,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56032269,27.92530507,88.0,2
mustang mach-e er awd (my25),58.98554939,99.56007579,27.6908553,88.0,2
mustang mach-e er awd (my25),58.98554939,99.55984233,30.56355907,88.0,2
emeya r,48.50382643,99.55935439,33.04432985,98.9,3
ev6 gt,37.43049402,99.55887917,33.89664924,80.0,0
ev6 gt,37.43049402,99.55864599,27.96183566,80.0,0
ev6 gt,37.43049402,99.55839381,31.63470297,80.0,0
ev6 gt,37.43049402,99.55814058,28.8614728,80.0,0
ev6 gt,37.43049402,99.55790487,30.40621497,80.0,0
ev6 gt,37.43049402,99.55765646,32.02869042,80.0,0
ev6 gt,37.43049402,99.55740692,28.95776318,80.0,0
ev6 gt,37.43049402,99.5571676,30.84874643,80.0,0
ev6 gt,37.43049402,99.5569341,30.37150011,80.0,0
ev6 gt,37.43049402,99.55668418,29.5800243,80.0,0
ev6 gt,37.43049402,99.55645335,28.80715914,80.0,0
ev6 gt,37.43049402,99.55621938,31.49841972,80.0,0
ev6 gt,27.42604244,99.55572388,29.04846858,80.0,0
3 long range performance,80.0,99.55505201,34.70240879,107.0,4
3 long range performance,80.0,99.55482165,28.20794348,107.0,4
3 long range performance,80.0,99.55457692,25.18328262,107.0,4
3 long range performance,80.0,99.55433934,30.08630237,107.0,4
3 long range performance,80.0,99.55410809,28.52951084,107.0,4
3 long range performance,80.0,99.55387494,30.18888415,107.0,4
3 long range performance,80.0,99.5536258,26.62746177,107.0,4
3 long range performance,80.0,99.55339458,28.43757234,107.0,4
3 long range performance,80.0,99.55314086,30.52078485,107.0,4
3 long range performance,80.0,99.55290598,32.34690351,107.0,4
i5 xdrive40 touring (my25),68.56880061,99.5524312,28.43230545,81.2,1
mustang mach-e er awd (my25),58.85693355,99.55196778,33.53702645,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55171538,31.92863214,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55148244,26.15798959,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55123906,27.26590844,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55100703,30.21177834,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55076158,31.148336,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55052005,31.58968807,88.0,2
mustang mach-e er awd (my25),58.85693355,99.55027478,31.44708857,88.0,2
mustang mach-e er awd (my25),58.85693355,99.5500426,28.78150535,88.0,2
mustang mach-e er awd (my25),58.85693355,99.54979986,32.19756871,88.0,2
mustang mach-e er awd (my25),58.85693355,99.54955694,28.28087192,88.0,2
mustang mach-e er awd (my25),58.85693355,99.54930315,26.84764255,88.0,2
emeya r,48.73381529,99.54883251,31.17362115,98.9,3
emeya r,38.81800384,99.54836007,29.92329539,98.9,3
emeya r,38.81800384,99.54812709,30.86968425,98.9,3
emeya r,38.81800384,99.54788513,28.93576024,98.9,3
emeya r,38.81800384,99.54764717,31.00274012,98.9,3
emeya r,38.81800384,99.54739582,32.49130915,98.9,3
emeya r,38.81800384,99.54714812,33.5835835,98.9,3
emeya r,38.81800384,99.54690326,31.0339323,98.9,3
emeya r,38.81800384,99.54665446,27.99254077,98.9,3
emeya r,38.81800384,99.54640587,29.95281328,98.9,3
emeya r,38.81800384,99.54615812,29.66607528,98.9,3
ev6 gt,29.07572988,99.54567375,32.62210691,80.0,0
3 long range performance,80.0,99.54498103,28.85832446,107.0,4
3 long range performance,80.0,99.54473338,28.06163113,107.0,4
3 long range performance,80.0,99.54449783,28.09433072,107.0,4
3 long range performance,80.0,99.54426129,30.9943451,107.0,4
3 long range performance,80.0,99.54401904,31.95010662,107.0,4
3 long range performance,80.0,99.54377341,34.31505313,107.0,4
3 long range performance,80.0,99.54352377,32.60578478,107.0,4
3 long range performance,80.0,99.54327309,33.44113688,107.0,4
3 long range performance,80.0,99.54303581,27.39754314,107.0,4
3 long range performance,80.0,99.54280019,27.48968353,107.0,4
3 long range performance,80.0,99.54255329,31.68529776,107.0,4
3 long range performance,80.0,99.54230962,28.75455443,107.0,4
3 long range performance,80.0,99.54207585,30.3148182,107.0,4
3 long range performance,80.0,99.54183014,30.98931585,107.0,4
3 long range performance,80.0,99.54159372,31.21837251,107.0,4
3 long range performance,80.0,99.54135847,29.18210063,107.0,4
i5 xdrive40 touring (my25),69.95808061,99.5408715,30.65326846,81.2,1
mustang mach-e er awd (my25),58.45771123,99.54037562,30.89963048,88.0,2
mustang mach-e er awd (my25),58.45771123,99.54014257,28.68449623,88.0,2
mustang mach-e er awd (my25),58.45771123,99.53990958,29.77770162,88.0,2
mustang mach-e er awd (my25),58.45771123,99.53966425,28.46831769,88.0,2
emeya r,48.62419606,99.5391755,29.20614674,98.9,3
ev6 gt,38.40389086,99.53870864,33.72933353,80.0,0
ev6 gt,27.83293976,99.53821666,35.45173568,80.0,0
ev6 gt,27.83293976,99.53796308,30.273131,80.0,0
ev6 gt,27.83293976,99.53773282,30.05836695,80.0,0
ev6 gt,27.83293976,99.53748973,31.5689929,80.0,0
ev6 gt,27.83293976,99.53724714,29.26928179,80.0,0
ev6 gt,27.83293976,99.53699803,30.27867759,80.0,0
ev6 gt,27.83293976,99.53675357,32.25844462,80.0,0
ev6 gt,27.83293976,99.53650142,30.82408821,80.0,0
ev6 gt,27.83293976,99.53625563,30.17364203,80.0,0
ev6 gt,27.83293976,99.53601882,25.9730882,80.0,0
ev6 gt,27.83293976,99.53578086,29.45608996,80.0,0
ev6 gt,27.83293976,99.53553616,30.17897083,80.0,0
ev6 gt,27.83293976,99.53529034,27.8392097,80.0,0
ev6 gt,27.83293976,99.53505821,28.63470287,80.0,0
ev6 gt,27.83293976,99.53480972,32.97606782,80.0,0
ev6 gt,27.83293976,99.53456262,30.0980845,80.0,0
ev6 gt,27.83293976,99.53431551,29.96611664,80.0,0
3 long range performance,80.0,99.53363753,29.15053059,107.0,4
i5 xdrive40 touring (my25),70.06662492,99.53317017,29.07017168,81.2,1
i5 xdrive40 touring (my25),70.06662492,99.53293512,31.02078304,81.2,1
i5 xdrive40 touring (my25),70.06662492,99.53269633,31.57049467,81.2,1
i5 xdrive40 touring (my25),70.06662492,99.53244401,32.65120426,81.2,1
mustang mach-e er awd (my25),59.92299364,99.53197819,33.33987146,88.0,2
emeya r,48.29858244,99.53151107,32.51964125,98.9,3
ev6 gt,36.52647208,99.53100646,33.10507229,80.0,0
ev6 gt,36.52647208,99.5307702,33.42187338,80.0,0
ev6 gt,36.52647208,99.53052956,30.41564564,80.0,0
ev6 gt,36.52647208,99.5302833,30.17918054,80.0,0
ev6 gt,36.52647208,99.53004914,30.22980625,80.0,0
ev6 gt,36.52647208,99.52980035,28.81379882,80.0,0
ev6 gt,36.52647208,99.52954663,28.54059651,80.0,0
ev6 gt,36.52647208,99.52930974,29.25698908,80.0,0
ev6 gt,36.52647208,99.52907824,33.54467172,80.0,0
ev6 gt,36.52647208,99.52883285,31.3152467,80.0,0
ev6 gt,36.52647208,99.52859296,29.48218616,80.0,0
ev6 gt,36.52647208,99.52834748,31.72237093,80.0,0
ev6 gt,36.52647208,99.52809554,25.63324766,80.0,0
ev6 gt,26.76241404,99.52760951,32.58894236,80.0,0
3 long range performance,80.0,99.52694532,30.5736036,107.0,4
3 long range performance,80.0,99.52669747,28.03003426,107.0,4
3 long range performance,80.0,99.52646289,28.56457069,107.0,4
3 long range performance,80.0,99.5262139,30.86155767,107.0,4
3 long range performance,80.0,99.52598245,29.33959795,107.0,4
3 long range performance,80.0,99.52573301,31.56591584,107.0,4
3 long range performance,80.0,99.52549969,29.1128087,107.0,4
3 long range performance,80.0,99.52526467,30.27752211,107.0,4
3 long range performance,80.0,99.52502228,30.35401017,107.0,4
3 long range performance,80.0,99.52479186,32.38011142,107.0,4
i5 xdrive40 touring (my25),68.27575187,99.52431494,30.17108812,81.2,1
mustang mach-e er awd (my25),57.13414482,99.52381626,29.00586442,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52356978,32.35667543,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52332078,29.68682054,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52307897,26.93744591,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52283454,30.46096054,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52260057,30.35081629,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52234708,30.23112633,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52210539,27.78920833,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52186378,28.18456799,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52163011,31.09700419,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52137752,30.87116894,88.0,2
mustang mach-e er awd (my25),57.13414482,99.52113583,30.19277579,88.0,2
emeya r,46.07552194,99.52063191,29.79602044,98.9,3
ev6 gt,34.71594098,99.52017196,29.81225884,80.0,0
ev6 gt,34.71594098,99.51993101,28.52195371,80.0,0
ev6 gt,34.71594098,99.5196836,32.10166642,80.0,0
ev6 gt,34.71594098,99.51943583,28.69198484,80.0,0
ev6 gt,34.71594098,99.51920543,25.02425364,80.0,0
ev6 gt,34.71594098,99.51895296,29.83830341,80.0,0
ev6 gt,34.71594098,99.51870021,26.26927126,80.0,0
ev6 gt,34.71594098,99.51846543,26.64493022,80.0,0
ev6 gt,34.71594098,99.51822397,34.6945857,80.0,0
ev6 gt,34.71594098,99.51799062,28.21642497,80.0,0
ev6 gt,23.58016203,99.51749635,30.85655954,80.0,0
3 long range performance,80.0,99.51680902,31.35617659,107.0,4
3 long range performance,80.0,99.51657444,29.70691316,107.0,4
3 long range performance,80.0,99.51633591,30.05299341,107.0,4
3 long range performance,80.0,99.51609067,31.71178573,107.0,4
3 long range performance,80.0,99.51584174,29.01101126,107.0,4
3 long range performance,80.0,99.51560102,28.96774964,107.0,4
3 long range performance,80.0,99.51535952,32.45947225,107.0,4
3 long range performance,80.0,99.51512301,28.73900661,107.0,4
3 long range performance,80.0,99.51487193,28.16643449,107.0,4
3 long range performance,80.0,99.51463629,31.58639477,107.0,4
3 long range performance,80.0,99.51440623,32.13876301,107.0,4
3 long range performance,80.0,99.51416082,28.96801995,107.0,4
i5 xdrive40 touring (my25),68.68202535,99.51366265,30.99104593,81.2,1
mustang mach-e er awd (my25),57.19876125,99.51319368,30.22417991,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51295148,29.59778827,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51271307,31.08997337,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51248286,28.31995493,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51224866,32.27818335,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51199552,27.23697084,88.0,2
mustang mach-e er awd (my25),57.19876125,99.5117602,30.97306737,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51151838,32.90338039,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51127868,29.53182124,88.0,2
mustang mach-e er awd (my25),57.19876125,99.51102988,27.70721367,88.0,2
emeya r,47.02772177,99.51055325,30.39102787,98.9,3
ev6 gt,35.49956059,99.51006349,30.23500608,80.0,0
ev6 gt,35.49956059,99.50982972,29.71243484,80.0,0
ev6 gt,35.49956059,99.50958232,30.65901847,80.0,0
ev6 gt,35.49956059,99.50933148,28.63558118,80.0,0
ev6 gt,35.49956059,99.5090995,31.98507489,80.0,0
ev6 gt,35.49956059,99.50886912,30.35826762,80.0,0
ev6 gt,35.49956059,99.50861927,30.06647716,80.0,0
ev6 gt,35.49956059,99.50838141,30.47200736,80.0,0
ev6 gt,35.49956059,99.50812993,28.96847097,80.0,0
ev6 gt,35.49956059,99.50788745,28.0426974,80.0,0
ev6 gt,35.49956059,99.50765329,26.92446825,80.0,0
ev6 gt,35.49956059,99.50740214,29.01996142,80.0,0
ev6 gt,24.70799931,99.50692667,32.23442945,80.0,0
3 long range performance,80.0,99.50624138,30.23978933,107.0,4
3 long range performance,80.0,99.5059929,31.51838665,107.0,4
3 long range performance,80.0,99.50575769,30.27639488,107.0,4
3 long range performance,80.0,99.50552018,29.28137761,107.0,4
3 long range performance,80.0,99.50526637,28.44379786,107.0,4
3 long range performance,80.0,99.50502363,26.79231475,107.0,4
3 long range performance,80.0,99.50479081,27.77413787,107.0,4
3 long range performance,80.0,99.50454585,28.45706778,107.0,4
3 long range performance,80.0,99.50430183,28.98561552,107.0,4
3 long range performance,80.0,99.50405944,28.09964084,107.0,4
i5 xdrive40 touring (my25),69.56570516,99.50357412,27.18280426,81.2,1
mustang mach-e er awd (my25),58.86198006,99.50310816,37.18293372,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50286778,32.01329232,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50263022,28.37459268,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50239196,28.27340331,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50216183,29.04486764,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50191441,29.12583322,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50166737,31.33668082,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50143012,28.1360673,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50119867,31.54773793,88.0,2
mustang mach-e er awd (my25),58.86198006,99.5009675,27.68433254,88.0,2
mustang mach-e er awd (my25),58.86198006,99.50072801,30.06034509,88.0,2
mustang mach-e er awd (my25),58.86198006,99.5004747,31.24302081,88.0,2
emeya r,49.19447896,99.49997979,32.18442411,98.9,3
ev6 gt,38.06899724,99.49948112,31.41214825,80.0,0
ev6 gt,38.06899724,99.49923287,28.65615756,80.0,0
ev6 gt,38.06899724,99.49898902,32.62943764,80.0,0
ev6 gt,38.06899724,99.49875888,28.93394813,80.0,0
ev6 gt,38.06899724,99.49851471,31.26052911,80.0,0
ev6 gt,38.06899724,99.49827878,28.05272794,80.0,0
ev6 gt,38.06899724,99.49802484,29.88533622,80.0,0
ev6 gt,38.06899724,99.49778961,32.0872082,80.0,0
ev6 gt,38.06899724,99.49753705,30.06206171,80.0,0
ev6 gt,38.06899724,99.49729127,28.74128342,80.0,0
ev6 gt,26.7662701,99.49683101,29.69202185,80.0,0
3 long range performance,80.0,99.49616,27.49540625,107.0,4
3 long range performance,80.0,99.49592368,29.53522402,107.0,4
3 long range performance,80.0,99.49567109,29.44063164,107.0,4
3 long range performance,80.0,99.49543195,30.01823779,107.0,4
3 long range performance,80.0,99.49517908,31.23273365,107.0,4
3 long range performance,80.0,99.49494551,29.45047806,107.0,4
3 long range performance,80.0,99.4946974,31.66731888,107.0,4
3 long range performance,80.0,99.4944473,28.85171226,107.0,4
3 long range performance,80.0,99.49420854,30.31479527,107.0,4
3 long range performance,80.0,99.49397467,34.74067722,107.0,4
3 long range performance,80.0,99.49373656,29.3804143,107.0,4
3 long range performance,80.0,99.49348305,31.95859495,107.0,4
3 long range performance,80.0,99.49323954,27.42400842,107.0,4
3 long range performance,80.0,99.49299218,30.34193257,107.0,4
3 long range performance,80.0,99.4927487,34.08755172,107.0,4
3 long range performance,80.0,99.4925161,23.8679537,107.0,4
i5 xdrive40 touring (my25),69.41687574,99.49204848,30.53757961,81.2,1
mustang mach-e er awd (my25),59.1555867,99.49154063,30.19580947,88.0,2
mustang mach-e er awd (my25),59.1555867,99.49129549,29.37552446,88.0,2
mustang mach-e er awd (my25),59.1555867,99.49105146,29.0091931,88.0,2
mustang mach-e er awd (my25),59.1555867,99.49080428,30.62096608,88.0,2
emeya r,47.91793334,99.49029832,32.92025781,98.9,3
ev6 gt,36.96578853,99.48980139,31.96330924,80.0,0
ev6 gt,27.01291866,99.48931998,30.93256757,80.0,0
ev6 gt,27.01291866,99.48908906,29.47983486,80.0,0
ev6 gt,27.01291866,99.48884964,29.98026872,80.0,0
ev6 gt,27.01291866,99.48861572,32.45150873,80.0,0
ev6 gt,27.01291866,99.48837383,30.39617776,80.0,0
ev6 gt,27.01291866,99.48812924,27.43095998,80.0,0
ev6 gt,27.01291866,99.48787622,26.31574876,80.0,0
ev6 gt,27.01291866,99.48762882,32.33472457,80.0,0
ev6 gt,27.01291866,99.48737535,27.77841248,80.0,0
ev6 gt,27.01291866,99.4871443,29.26564402,80.0,0
ev6 gt,27.01291866,99.48690532,30.58782512,80.0,0
ev6 gt,27.01291866,99.48666958,27.80111059,80.0,0
ev6 gt,27.01291866,99.48642774,32.80497738,80.0,0
ev6 gt,27.01291866,99.48618454,31.36553047,80.0,0
ev6 gt,27.01291866,99.48595119,30.69217075,80.0,0
ev6 gt,27.01291866,99.48570745,30.19096081,80.0,0
ev6 gt,27.01291866,99.48546912,32.20217221,80.0,0
3 long range performance,80.0,99.48476661,30.37575625,107.0,4
i5 xdrive40 touring (my25),69.36174321,99.4842801,32.50095899,81.2,1
i5 xdrive40 touring (my25),69.36174321,99.48404339,29.50902757,81.2,1
i5 xdrive40 touring (my25),69.36174321,99.48380486,28.18004817,81.2,1
i5 xdrive40 touring (my25),69.36174321,99.48355649,28.0984832,81.2,1
mustang mach-e er awd (my25),58.07444241,99.48305497,31.85509952,88.0,2
emeya r,46.53819221,99.48256352,30.00314253,98.9,3
ev6 gt,36.83677501,99.48205676,33.28895289,80.0,0
ev6 gt,36.83677501,99.48180633,30.35926228,80.0,0
ev6 gt,36.83677501,99.48156306,33.17207098,80.0,0
ev6 gt,36.83677501,99.48132345,29.50123003,80.0,0
ev6 gt,36.83677501,99.4810792,30.54879681,80.0,0
ev6 gt,36.83677501,99.48083225,27.23682774,80.0,0
ev6 gt,36.83677501,99.48059126,31.77264023,80.0,0
ev6 gt,36.83677501,99.48034846,29.18921511,80.0,0
ev6 gt,36.83677501,99.48010962,27.85428083,80.0,0
ev6 gt,36.83677501,99.47986861,27.07040235,80.0,0
ev6 gt,36.83677501,99.47962573,30.66332607,80.0,0
ev6 gt,36.83677501,99.47938649,28.77061979,80.0,0
ev6 gt,36.83677501,99.47915316,29.32564779,80.0,0
ev6 gt,27.17147892,99.47868564,29.27252665,80.0,0
3 long range performance,80.0,99.47800716,30.23793385,107.0,4
3 long range performance,80.0,99.47777593,34.02872743,107.0,4
3 long range performance,80.0,99.47752791,30.14617187,107.0,4
3 long range performance,80.0,99.47727395,29.38902847,107.0,4
3 long range performance,80.0,99.47704234,30.45697093,107.0,4
3 long range performance,80.0,99.47679236,29.23572866,107.0,4
3 long range performance,80.0,99.47655473,30.91107823,107.0,4
3 long range performance,80.0,99.47631749,29.5957628,107.0,4
